seed, starting_position, habit_result, habit_len, habit_reward, trajectory
10,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
9,(7;11),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5
14,(11;0),0,3,-100,0;7/-1;7/-1;6
8,(10;8),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
14,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
11,(12;9),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
10,(7;11),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
15,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
15,(0;0),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
12,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
16,(11;0),0,3,-100,0;7/-1;7/-1;6
9,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
11,(7;11),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
17,(11;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
13,(12;9),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
16,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
12,(7;11),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
10,(10;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
14,(12;9),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
18,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
17,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
11,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
13,(7;11),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
15,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
18,(0;0),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
19,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
12,(10;8),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
16,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
20,(11;0),0,4,-100,0;7/-1;7/-1;6/-1;5
19,(0;0),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
14,(7;11),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
17,(12;9),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
21,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
20,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
13,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
22,(11;0),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
15,(7;11),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
18,(12;9),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
21,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
16,(7;11),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
14,(10;8),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
23,(11;0),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
19,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
24,(11;0),0,3,-100,0;7/-1;7/-1;6
22,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
20,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
17,(7;11),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
15,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
25,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
23,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
24,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
26,(11;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
21,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
18,(7;11),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
16,(10;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
27,(11;0),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
22,(12;9),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
25,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
17,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
19,(7;11),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3
28,(11;0),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
23,(12;9),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
18,(10;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
29,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
26,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
24,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
20,(7;11),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
30,(11;0),0,2,-100,0;7/-1;7
19,(10;8),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
31,(11;0),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
21,(7;11),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
27,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
32,(11;0),0,4,-100,0;7/-1;7/-1;6/-1;5
25,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
20,(10;8),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
33,(11;0),0,3,-100,0;7/-1;7/-1;6
22,(7;11),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
26,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
34,(11;0),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
28,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
21,(10;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
23,(7;11),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;4/-1;3/-1;2
35,(11;0),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
27,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
29,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
36,(11;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
24,(7;11),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
28,(12;9),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
37,(11;0),0,4,-100,0;7/-1;7/-1;6/-1;5
22,(10;8),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
30,(0;0),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
29,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
25,(7;11),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
38,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
31,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
23,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
30,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
26,(7;11),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
32,(0;0),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5
39,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
31,(12;9),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
24,(10;8),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
40,(11;0),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
33,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
27,(7;11),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
41,(11;0),0,4,-100,0;7/-1;7/-1;6/-1;5
32,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
28,(7;11),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
42,(11;0),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
25,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
34,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
33,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
43,(11;0),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
34,(12;9),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
35,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
26,(10;8),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
29,(7;11),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
44,(11;0),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4
35,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
27,(10;8),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
36,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
45,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
36,(12;9),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
30,(7;11),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
37,(0;0),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
46,(11;0),0,3,-100,0;7/-1;7/-1;6
28,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
37,(12;9),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
31,(7;11),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
47,(11;0),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
38,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
38,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
48,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
32,(7;11),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
29,(10;8),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
49,(11;0),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
39,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
39,(12;9),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
30,(10;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
40,(12;9),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
40,(0;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
33,(7;11),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
50,(11;0),1,16,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/0;-4/0;-5/0;-6
41,(12;9),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
31,(10;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
41,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
42,(12;9),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
