seed, starting_position, habit_result, habit_len, habit_reward, trajectory
7,(2;7),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
11,(8;14),0,15,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4
9,(6;10),0,19,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7
16,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
15,(11;14),0,8,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3
17,(0;0),0,12,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1
12,(8;14),0,16,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
8,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
18,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
10,(6;10),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
19,(0;0),0,10,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1
16,(11;14),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
13,(8;14),0,16,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5
11,(6;10),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
17,(11;14),0,11,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0
20,(0;0),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
9,(2;7),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
18,(11;14),0,14,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3
14,(8;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1
21,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
12,(6;10),0,13,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2
19,(11;14),0,8,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3
15,(8;14),0,11,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0
20,(11;14),0,8,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3
22,(0;0),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
10,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
13,(6;10),0,15,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4
21,(11;14),0,16,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
23,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
22,(11;14),0,9,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2
16,(8;14),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
14,(6;10),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0
24,(0;0),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
23,(11;14),0,9,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2
11,(2;7),0,20,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
25,(0;0),0,13,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2
17,(8;14),0,11,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0
15,(6;10),0,11,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0
24,(11;14),0,19,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7
26,(0;0),0,14,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3
12,(2;7),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
27,(0;0),0,11,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0
25,(11;14),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2
18,(8;14),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
26,(11;14),0,8,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3
16,(6;10),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
28,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
19,(8;14),0,10,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1
27,(11;14),0,8,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3
13,(2;7),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
29,(0;0),0,19,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7
28,(11;14),0,10,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1
17,(6;10),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
20,(8;14),0,19,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7
30,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
29,(11;14),0,10,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1
30,(11;14),0,9,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1
14,(2;7),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
31,(0;0),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
18,(6;10),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
21,(8;14),0,14,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3
31,(11;14),0,10,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1
32,(0;0),0,15,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4
32,(11;14),0,7,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4
15,(2;7),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
19,(6;10),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
22,(8;14),0,13,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2
33,(11;14),0,11,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0
33,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
23,(8;14),0,12,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1
34,(11;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1
34,(0;0),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
20,(6;10),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
16,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
35,(11;14),0,11,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0
35,(0;0),0,20,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
24,(8;14),0,13,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2
36,(11;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1
21,(6;10),0,14,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3
25,(8;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1
36,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
37,(11;14),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
17,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
38,(11;14),0,8,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3
37,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
26,(8;14),0,20,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
22,(6;10),1,20,100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
39,(11;14),0,10,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1
38,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
18,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
40,(11;14),0,14,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3
27,(8;14),0,15,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4
23,(6;10),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
39,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
41,(11;14),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
28,(8;14),0,10,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1
40,(0;0),0,18,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6
24,(6;10),0,15,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4
19,(2;7),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
41,(0;0),0,15,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4
42,(11;14),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3
29,(8;14),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2
42,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
25,(6;10),0,16,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5
43,(11;14),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3
20,(2;7),0,17,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5
30,(8;14),0,18,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6
43,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
44,(11;14),0,19,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7
26,(6;10),0,16,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
45,(11;14),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/3;1/3;0/3;-1/3;-2
44,(0;0),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
21,(2;7),0,20,-100,0;7/0;6/1;6/1;5/1;4/2;4/2;3/2;2/2;1/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
31,(8;14),1,20,100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
46,(11;14),0,8,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3
27,(6;10),0,16,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5
45,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/1;2/1;1/2;1/2;0/2;-1/3;-1/3;-2/3;-3/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7
47,(11;14),0,9,-100,0;7/1;7/2;7/3;7/3;6/3;5/3;4/3;3/3;2
22,(2;7),0,13,-100,0;7/0;6/1;6/1;5/1;4/2;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2
