seed, starting_position, habit_result, habit_len, habit_reward, trajectory
7,(0;0),1,18,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/1;-1/1;-2/1;-3/1;-4/0;-4/-1;-4/-1;-5/0;-5/0;-6
8,(10;9),0,10,-100,0;7/-1;7/-1;6/-1;7/-2;7/-2;6/-2;5/-3;5/-2;5/-1;5
11,(1;3),0,9,-100,0;7/-1;7/0;7/0;6/0;5/0;4/1;4/0;4/0;3
8,(12;5),0,17,-100,0;7/-1;7/0;7/-1;7/-2;7/-3;7/-3;6/-4;6/-5;6/-5;5/-5;4/-6;4/-6;3/-6;2/-7;2/-7;1/-6;1
7,(13;7),0,11,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-4;7
8,(0;0),0,12,-100,0;7/1;7/1;6/1;5/2;5/3;5/4;5/4;4/4;3/4;2/4;1/4;0
9,(12;5),0,7,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/0;7
12,(1;3),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
8,(13;7),0,11,-100,0;7/1;7/0;7/1;7/0;7/-1;7/0;7/-1;7/0;7/1;7/2;7
9,(10;9),0,19,-100,0;7/1;7/0;7/1;7/0;7/0;6/0;5/0;6/-1;6/0;6/-1;6/-2;6/-3;6/-3;5/-4;5/-4;4/-4;3/-5;3/-4;3
13,(1;3),0,3,-100,0;7/1;7/0;7
10,(12;5),0,6,-100,0;7/-1;7/-2;7/-3;7/-3;6/-2;6
9,(0;0),0,10,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/0;1/-1;1
9,(13;7),0,11,-100,0;7/-1;7/-2;7/-3;7/-3;6/-4;6/-5;6/-5;5/-4;5/-3;5/-3;4
10,(10;9),0,9,-100,0;7/1;7/1;6/0;6/1;6/2;6/1;6/0;6/-1;6
14,(1;3),0,9,-100,0;7/1;7/2;7/3;7/2;7/3;7/4;7/4;6/4;5
11,(12;5),0,11,-100,0;7/-1;7/-1;6/-1;5/-2;5/-3;5/-4;5/-4;6/-5;6/-6;6/-6;7
10,(13;7),0,10,-100,0;7/-1;7/-2;7/-1;7/0;7/0;6/1;6/2;6/3;6/3;5
11,(10;9),0,7,-100,0;7/-1;7/-2;7/-1;7/-2;7/-1;7/0;7
15,(1;3),0,11,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/3;7/4;7/4;6/4;5
12,(12;5),0,11,-100,0;7/-1;7/0;7/-1;7/-2;7/-3;7/-2;7/-3;7/-3;6/-4;6/-4;5
16,(1;3),0,4,-100,0;7/-1;7/-2;7/-2;6
12,(10;9),0,11,-100,0;7/1;7/0;7/-1;7/0;7/-1;7/0;7/0;6/0;5/-1;5/-1;6
11,(13;7),0,13,-100,0;7/1;7/0;7/-1;7/-2;7/-1;7/-2;7/-3;7/-4;7/-5;7/-5;6/-5;7/-6;7
17,(1;3),0,7,-100,0;7/0;6/1;6/2;6/2;5/2;4/2;3
13,(12;5),0,11,-100,0;7/-1;7/0;7/-1;7/-2;7/-1;7/-2;7/-3;7/-4;7/-4;6/-3;6
10,(0;0),1,34,100,0;7/0;6/0;5/-1;5/-1;4/0;4/0;3/1;3/1;2/1;1/0;1/-1;1/-2;1/-2;0/-3;0/-3;1/-4;1/-5;1/-6;1/-6;0/-7;0/-7;-1/-7;-2/-7;-3/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-2;-6/-2;-7/-1;-7
13,(10;9),0,9,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/0;7/0;6/-1;6
18,(1;3),0,7,-100,0;7/-1;7/-1;6/-2;6/-1;6/0;6/0;5
14,(12;5),0,6,-100,0;7/0;6/0;5/-1;5/-2;5/-2;6
11,(0;0),0,7,-100,0;7/0;6/1;6/0;6/0;5/0;6/-1;6
12,(13;7),0,26,-100,0;7/-1;7/-2;7/-2;6/-3;6/-2;6/-3;6/-3;7/-4;7/-3;7/-3;6/-4;6/-5;6/-6;6/-6;5/-6;4/-6;3/-6;2/-6;1/-5;1/-4;1/-3;1/-3;0/-3;-1/-2;-1/-1;-1
15,(12;5),0,6,-100,0;7/1;7/2;7/2;6/1;6/0;6
19,(1;3),0,14,-100,0;7/1;7/0;7/1;7/0;7/1;7/1;6/2;6/1;6/2;6/1;6/2;6/1;6/0;6
14,(10;9),0,19,-100,0;7/-1;7/0;7/-1;7/-1;6/-1;5/-2;5/-2;6/-3;6/-3;5/-4;5/-5;5/-5;6/-5;5/-6;5/-6;4/-5;4/-4;4/-5;4
12,(0;0),0,11,-100,0;7/1;7/2;7/2;6/2;5/3;5/3;4/3;3/3;2/4;2/4;1
13,(13;7),0,8,-100,0;7/-1;7/0;7/-1;7/-2;7/-1;7/0;7/-1;7
20,(1;3),0,4,-100,0;7/-1;7/-2;7/-2;6
16,(12;5),0,15,-100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-5;6/-6;6/-6;5/-5;5/-5;6/-6;6/-6;5/-6;4/-6;3
15,(10;9),0,13,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/-2;7/-3;7/-2;7/-1;7/0;7/0;6/-1;6
14,(13;7),0,6,-100,0;7/-1;7/0;7/0;6/-1;6/0;6
21,(1;3),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;5/0;5
13,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/1;3/1;2/0;2/-1;2/-2;2
17,(12;5),0,13,-100,0;7/1;7/2;7/1;7/0;7/-1;7/0;7/-1;7/0;7/0;6/1;6/0;6/1;6
22,(1;3),0,4,-100,0;7/0;6/0;5/-1;5
16,(10;9),0,11,-100,0;7/1;7/0;7/-1;7/-2;7/-2;6/-3;6/-4;6/-5;6/-4;6/-3;6
15,(13;7),0,7,-100,0;7/0;6/1;6/0;6/1;6/0;6/1;6
23,(1;3),0,4,-100,0;7/0;6/1;6/1;5
18,(12;5),0,7,-100,0;7/-1;7/-2;7/-3;7/-3;6/-4;6/-4;5
14,(0;0),0,17,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/5;4/5;3/5;2/5;1/5;0/5;1/6;1/5;1/4;1
17,(10;9),0,9,-100,0;7/-1;7/0;7/-1;7/0;7/0;6/1;6/0;6/0;5
24,(1;3),0,5,-100,0;7/0;6/1;6/2;6/2;5
19,(12;5),0,5,-100,0;7/0;6/1;6/2;6/1;6
16,(13;7),0,15,-100,0;7/-1;7/-1;6/-1;5/-2;5/-3;5/-4;5/-5;5/-5;4/-5;3/-5;2/-5;1/-5;0/-6;0/-7;0
15,(0;0),0,6,-100,0;7/-1;7/-2;7/-2;6/-1;6/0;6
18,(10;9),0,6,-100,0;7/-1;7/0;7/1;7/2;7/1;7
25,(1;3),0,7,-100,0;7/0;6/-1;6/-1;5/-1;6/0;6/1;6
20,(12;5),0,8,-100,0;7/1;7/2;7/1;7/2;7/1;7/0;7/1;7
17,(13;7),0,7,-100,0;7/-1;7/0;7/1;7/1;6/0;6/-1;6
26,(1;3),0,4,-100,0;7/0;6/-1;6/-1;7
16,(0;0),0,7,-100,0;7/-1;7/0;7/0;6/-1;6/0;6/0;5
19,(10;9),0,8,-100,0;7/1;7/2;7/1;7/0;7/1;7/1;6/1;5
18,(13;7),0,6,-100,0;7/0;6/1;6/1;5/2;5/3;5
21,(12;5),0,16,-100,0;7/-1;7/-2;7/-2;6/-3;6/-4;6/-3;6/-4;6/-3;6/-4;6/-5;6/-4;6/-4;5/-4;4/-3;4/-3;5
17,(0;0),0,9,-100,0;7/0;6/0;5/-1;5/-1;4/0;4/1;4/1;3/1;2
27,(1;3),0,21,-100,0;7/1;7/0;7/0;6/1;6/1;7/0;7/1;7/0;7/1;7/1;6/0;6/-1;6/0;6/0;5/1;5/1;4/1;3/2;3/2;2/2;1
22,(12;5),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;5
20,(10;9),0,15,-100,0;7/-1;7/0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-5;6/-6;6/-6;7/-6;6/-6;5
19,(13;7),0,23,-100,0;7/-1;7/-1;6/-2;6/-3;6/-4;6/-5;6/-6;6/-6;5/-6;4/-5;4/-6;4/-6;3/-6;2/-6;1/-6;0/-5;0/-5;1/-5;0/-5;1/-4;1/-5;1/-5;0
23,(12;5),0,10,-100,0;7/1;7/0;7/1;7/2;7/2;6/2;5/2;4/3;4/3;3
21,(10;9),0,9,-100,0;7/-1;7/-2;7/-1;7/-2;7/-2;6/-2;5/-2;4/-3;4
28,(1;3),0,27,-100,0;7/-1;7/-2;7/-1;7/0;7/1;7/2;7/2;6/2;5/3;5/4;5/4;4/4;3/4;2/4;1/4;0/4;1/4;0/4;1/3;1/2;1/2;0/3;0/3;1/2;1/3;1/4;1
18,(0;0),1,22,100,0;7/0;6/0;5/0;4/1;4/2;4/2;3/2;2/2;1/2;0/2;1/2;0/2;-1/1;-1/1;-2/1;-3/1;-4/0;-4/-1;-4/-1;-5/0;-5/0;-6
24,(12;5),0,7,-100,0;7/-1;7/0;7/0;6/-1;6/0;6/0;7
20,(13;7),0,14,-100,0;7/-1;7/0;7/1;7/2;7/1;7/0;7/-1;7/0;7/-1;7/-2;7/-1;7/-2;7/-3;7
22,(10;9),0,7,-100,0;7/0;6/0;5/1;5/0;5/0;4/0;3
29,(1;3),0,6,-100,0;7/-1;7/-2;7/-1;7/-1;6/0;6
19,(0;0),0,5,-100,0;7/1;7/0;7/1;7/1;6
25,(12;5),0,6,-100,0;7/1;7/2;7/2;6/1;6/0;6
21,(13;7),0,7,-100,0;7/0;6/-1;6/0;6/1;6/1;5/0;5
30,(1;3),0,9,-100,0;7/-1;7/0;7/0;6/-1;6/-1;5/-1;4/0;4/-1;4
23,(10;9),0,9,-100,0;7/1;7/0;7/1;7/0;7/-1;7/0;7/-1;7/0;7
26,(12;5),0,6,-100,0;7/0;6/0;5/-1;5/-1;4/-1;3
20,(0;0),0,11,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/4;5/4;4/4;3
22,(13;7),0,11,-100,0;7/0;6/-1;6/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-5;3/-6;3
31,(1;3),0,7,-100,0;7/-1;7/-2;7/-1;7/0;7/1;7/2;7
24,(10;9),0,7,-100,0;7/-1;7/0;7/1;7/0;7/1;7/0;7
27,(12;5),0,9,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/0;7/-1;7/0;7
21,(0;0),0,8,-100,0;7/-1;7/-2;7/-1;7/-2;7/-1;7/0;7/-1;7
23,(13;7),0,5,-100,0;7/0;6/1;6/0;6/0;5
25,(10;9),0,14,-100,0;7/-1;7/-2;7/-1;7/0;7/-1;7/-2;7/-1;7/-2;7/-3;7/-4;7/-3;7/-4;7/-3;7
28,(12;5),0,7,-100,0;7/-1;7/0;7/0;6/-1;6/0;6/-1;6
22,(0;0),0,9,-100,0;7/0;6/0;5/0;4/-1;4/0;4/0;3/0;2/0;1
32,(1;3),0,19,-100,0;7/1;7/2;7/1;7/2;7/2;6/2;5/2;4/3;4/3;3/3;2/4;2/4;3/4;2/4;1/3;1/3;0/3;-1/2;-1
24,(13;7),0,11,-100,0;7/-1;7/-2;7/-1;7/-2;7/-3;7/-2;7/-1;7/-2;7/-3;7/-4;7
29,(12;5),0,3,-100,0;7/1;7/2;7
26,(10;9),0,8,-100,0;7/-1;7/0;7/-1;7/-1;6/-2;6/-3;6/-3;5
33,(1;3),0,5,-100,0;7/0;6/-1;6/0;6/0;7
27,(10;9),0,8,-100,0;7/1;7/0;7/-1;7/0;7/1;7/0;7/-1;7
34,(1;3),0,7,-100,0;7/1;7/0;7/0;6/1;6/2;6/3;6
30,(12;5),0,15,-100,0;7/-1;7/-2;7/-3;7/-2;7/-3;7/-3;6/-4;6/-3;6/-3;5/-3;4/-4;4/-4;3/-4;2/-4;1
23,(0;0),1,16,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
28,(10;9),0,8,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/0;3/0;2
35,(1;3),0,11,-100,0;7/-1;7/-2;7/-3;7/-2;7/-3;7/-4;7/-3;7/-2;7/-1;7/-2;7
31,(12;5),0,13,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/3;6/2;6/2;7/2;6/2;7
29,(10;9),0,11,-100,0;7/-1;7/-2;7/-3;7/-4;7/-4;6/-5;6/-5;7/-5;6/-5;5/-5;4
32,(12;5),0,9,-100,0;7/-1;7/0;7/1;7/1;6/0;6/-1;6/-2;6/-1;6
36,(1;3),0,14,-100,0;7/0;6/0;5/1;5/1;6/1;5/1;4/1;3/1;2/0;2/0;3/-1;3/0;3/0;2
24,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/-1;1/-1;0/-1;-1/0;-1/1;-1/1;-2/1;-3/1;-4/0;-4/-1;-4/-1;-5/0;-5/0;-6
25,(13;7),1,30,100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-5;6/-5;5/-5;4/-6;4/-6;3/-6;2/-6;1/-6;2/-6;1/-6;0/-7;0/-7;-1/-7;-2/-7;-3/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-2;-6/-2;-7/-1;-7
30,(10;9),0,8,-100,0;7/0;6/-1;6/-2;6/-2;5/-3;5/-3;4/-4;4
33,(12;5),0,6,-100,0;7/1;7/1;6/2;6/2;5/1;5
37,(1;3),0,8,-100,0;7/-1;7/-2;7/-3;7/-2;7/-1;7/-2;7/-1;7
25,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-1;1/-2;1/-2;0/-2;-1/-1;-1/-2;-1
26,(13;7),0,12,-100,0;7/-1;7/-2;7/-3;7/-4;7/-3;7/-2;7/-1;7/0;7/-1;7/-2;7/-1;7
31,(10;9),0,10,-100,0;7/-1;7/-2;7/-1;7/0;7/1;7/0;7/1;7/2;7/3;7
34,(12;5),0,5,-100,0;7/-1;7/0;7/1;7/2;7
38,(1;3),0,7,-100,0;7/1;7/2;7/2;6/1;6/2;6/1;6
26,(0;0),0,4,-100,0;7/0;6/1;6/1;5
35,(12;5),0,5,-100,0;7/1;7/1;6/1;5/1;4
32,(10;9),0,11,-100,0;7/-1;7/-2;7/-1;7/0;7/-1;7/0;7/-1;7/-2;7/-3;7/-3;6
27,(13;7),0,19,-100,0;7/-1;7/-2;7/-3;7/-2;7/-2;6/-2;5/-3;5/-4;5/-4;6/-5;6/-5;5/-5;4/-6;4/-6;5/-6;4/-5;4/-6;4/-6;3
39,(1;3),0,13,-100,0;7/1;7/1;6/1;5/1;6/0;6/0;7/1;7/0;7/-1;7/-1;6/0;6/1;6
36,(12;5),0,9,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/1;7/0;7
33,(10;9),0,14,-100,0;7/-1;7/-2;7/-2;6/-3;6/-3;5/-3;4/-3;3/-3;2/-3;1/-3;0/-3;1/-2;1/-3;1
40,(1;3),0,7,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5
27,(0;0),1,16,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
28,(13;7),0,10,-100,0;7/1;7/0;7/1;7/2;7/2;6/3;6/2;6/1;6/0;6
37,(12;5),0,10,-100,0;7/0;6/0;7/-1;7/0;7/1;7/2;7/1;7/0;7/-1;7
34,(10;9),0,7,-100,0;7/-1;7/0;7/-1;7/-2;7/-2;6/-1;6
41,(1;3),0,5,-100,0;7/-1;7/0;7/-1;7/0;7
28,(0;0),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
29,(13;7),0,11,-100,0;7/1;7/0;7/-1;7/-1;6/-1;5/-1;4/-1;5/-1;4/-1;3/-1;4
42,(1;3),0,3,-100,0;7/0;6/0;5
38,(12;5),0,12,-100,0;7/1;7/0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-2;5/-2;4/-1;4/-1;3
35,(10;9),0,9,-100,0;7/1;7/2;7/1;7/0;7/-1;7/-2;7/-3;7/-2;7
29,(0;0),0,11,-100,0;7/0;6/0;5/1;5/2;5/3;5/3;4/2;4/2;3/2;2/1;2
43,(1;3),0,9,-100,0;7/0;6/-1;6/-1;5/-2;5/-2;4/-2;3/-2;2/-1;2
39,(12;5),0,11,-100,0;7/-1;7/0;7/1;7/2;7/1;7/0;7/-1;7/0;7/0;6/1;6
30,(13;7),0,27,-100,0;7/-1;7/-2;7/-1;7/-1;6/-1;7/-2;7/-3;7/-4;7/-4;6/-4;7/-3;7/-2;7/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-4;1/-5;1/-4;1/-5;1/-4;1/-5;1/-5;0
44,(1;3),0,11,-100,0;7/1;7/0;7/1;7/2;7/1;7/2;7/3;7/4;7/3;7/2;7
36,(10;9),0,24,-100,0;7/-1;7/0;7/0;6/0;5/1;5/0;5/-1;5/-2;5/-2;6/-3;6/-3;5/-4;5/-5;5/-5;4/-6;4/-6;3/-6;4/-5;4/-6;4/-6;3/-6;4/-6;3/-5;3
40,(12;5),0,5,-100,0;7/1;7/2;7/1;7/0;7
45,(1;3),0,5,-100,0;7/0;6/-1;6/-2;6/-2;5
30,(0;0),1,16,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/1;-1/1;-2/1;-3/1;-4/0;-4/0;-5/0;-6
31,(13;7),0,10,-100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-6;5/-5;5
37,(10;9),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;6/-1;7/-2;7/-1;7/-2;7/-2;6/-3;6/-3;5/-2;5/-2;6
41,(12;5),0,9,-100,0;7/-1;7/0;7/-1;7/-1;6/-2;6/-2;5/-3;5/-4;5
46,(1;3),0,9,-100,0;7/0;6/1;6/2;6/2;5/3;5/4;5/4;4/4;3
31,(0;0),0,12,-100,0;7/-1;7/0;7/0;6/1;6/1;5/2;5/2;4/2;3/2;2/2;1/2;0
32,(13;7),0,12,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/-2;6/-3;6/-3;5/-3;4/-3;3
47,(1;3),0,3,-100,0;7/0;6/-1;6
38,(10;9),0,9,-100,0;7/1;7/2;7/1;7/1;6/0;6/0;7/-1;7/0;7
42,(12;5),0,10,-100,0;7/-1;7/-2;7/-2;6/-1;6/-2;6/-2;5/-3;5/-3;4/-4;4
32,(0;0),0,5,-100,0;7/0;6/-1;6/0;6/0;5
48,(1;3),0,6,-100,0;7/1;7/1;6/0;6/1;6/0;6
33,(0;0),0,5,-100,0;7/0;6/0;5/1;5/1;4
49,(1;3),0,5,-100,0;7/-1;7/0;7/1;7/0;7
43,(12;5),0,14,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/-2;7/-2;6/-3;6/-3;5/-3;4/-2;4/-1;4/0;4
39,(10;9),0,14,-100,0;7/-1;7/-2;7/-3;7/-3;6/-3;5/-4;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2
33,(13;7),0,28,-100,0;7/1;7/2;7/1;7/2;7/3;7/4;7/4;6/4;5/4;4/4;3/3;3/2;3/1;3/1;2/1;1/0;1/-1;1/-2;1/-3;1/-3;0/-3;1/-4;1/-5;1/-5;0/-6;0/-6;1/-5;1
44,(12;5),0,5,-100,0;7/1;7/0;7/-1;7/0;7
40,(10;9),0,8,-100,0;7/1;7/1;6/2;6/3;6/3;5/2;5/2;4
50,(1;3),0,11,-100,0;7/-1;7/0;7/1;7/0;7/-1;7/-1;6/0;6/0;5/-1;5/-1;4
34,(13;7),0,12,-100,0;7/-1;7/0;7/0;6/-1;6/-1;5/-2;5/-2;4/-3;4/-3;5/-2;5/-3;5
34,(0;0),1,18,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/1;-1/1;-2/1;-3/1;-4/0;-4/-1;-4/-1;-5/0;-5/0;-6
45,(12;5),0,9,-100,0;7/-1;7/-1;6/-2;6/-3;6/-3;7/-2;7/-3;7/-4;7
41,(10;9),0,13,-100,0;7/-1;7/0;7/-1;7/-2;7/-3;7/-3;6/-4;6/-5;6/-6;6/-6;5/-6;6/-6;5
35,(13;7),0,11,-100,0;7/1;7/0;7/-1;7/-2;7/-1;7/-2;7/-3;7/-2;7/-2;6/-2;5
35,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/1;-1
46,(12;5),0,5,-100,0;7/1;7/2;7/3;7/3;6
42,(10;9),0,11,-100,0;7/-1;7/-2;7/-1;7/-2;7/-2;6/-3;6/-4;6/-5;6/-6;6/-6;5
36,(13;7),0,11,-100,0;7/1;7/0;7/-1;7/-2;7/-3;7/-2;7/-3;7/-3;6/-4;6/-5;6
47,(12;5),0,9,-100,0;7/0;6/0;5/-1;5/-1;4/-1;5/-2;5/-3;5/-3;4
43,(10;9),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
37,(13;7),0,11,-100,0;7/1;7/1;6/0;6/1;6/0;6/0;7/-1;7/-2;7/-3;7/-3;6
36,(0;0),0,20,-100,0;7/0;6/1;6/1;5/2;5/3;5/4;5/4;4/4;3/4;2/4;1/4;2/4;1/4;0/4;-1/4;0/4;-1/4;0/4;1/3;1
48,(12;5),0,10,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/-1;7/-2;7/-1;7
44,(10;9),0,8,-100,0;7/1;7/0;7/-1;7/-1;6/0;6/0;5/0;6
37,(0;0),0,12,-100,0;7/0;6/0;5/0;6/1;6/1;5/1;4/0;4/0;3/-1;3/-1;2/-1;1
49,(12;5),0,9,-100,0;7/1;7/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7
38,(13;7),0,12,-100,0;7/-1;7/-2;7/-2;6/-2;5/-3;5/-3;4/-3;3/-4;3/-4;2/-3;2/-4;2
45,(10;9),0,8,-100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-3;3
38,(0;0),0,6,-100,0;7/-1;7/0;7/1;7/2;7/1;7
50,(12;5),0,6,-100,0;7/-1;7/0;7/-1;7/-2;7/-2;6
46,(10;9),0,5,-100,0;7/1;7/2;7/3;7/4;7
39,(13;7),0,14,-100,0;7/-1;7/-2;7/-3;7/-4;7/-4;6/-5;6/-6;6/-6;5/-6;4/-6;3/-5;3/-5;2/-5;1
39,(0;0),1,20,100,0;7/0;6/0;5/0;4/0;3/1;3/2;3/2;4/2;3/2;2/2;1/2;0/2;-1/1;-1/1;-2/1;-3/1;-4/1;-5/0;-5/0;-6
47,(10;9),0,16,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-2;7/-1;7/-1;6/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2
40,(13;7),0,25,-100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-6;5/-6;4/-5;4/-6;4/-6;3/-6;2/-6;3/-6;2/-6;1/-6;0/-6;1/-5;1/-4;1/-5;1/-5;0/-6;0/-7;0
