seed, starting_position, habit_result, habit_len, habit_reward, trajectory
20,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
6,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
15,(1;12),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0
18,(3;8),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
21,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
7,(10;14),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6
22,(0;0),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0
19,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
16,(1;12),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
20,(3;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
23,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
7,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
21,(3;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
17,(1;12),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2
24,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
8,(10;14),0,18,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
18,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
25,(0;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
8,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
26,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
22,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
19,(1;12),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0
27,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
23,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
9,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
20,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
28,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
24,(3;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
9,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
21,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
29,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
25,(3;8),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
22,(1;12),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4
30,(0;0),0,18,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
26,(3;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
10,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
31,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
27,(3;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
23,(1;12),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
10,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
32,(0;0),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3
28,(3;8),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
24,(1;12),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0
33,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
11,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
29,(3;8),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
25,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
30,(3;8),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
34,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
11,(9;14),0,18,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
26,(1;12),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2
35,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
31,(3;8),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
27,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
36,(0;0),0,17,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6
32,(3;8),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
12,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
28,(1;12),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3
33,(3;8),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0
37,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
12,(9;14),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6
34,(3;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
38,(0;0),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
29,(1;12),0,17,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6
39,(0;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
35,(3;8),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
13,(10;14),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
30,(1;12),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1
40,(0;0),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3
13,(9;14),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3
31,(1;12),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1
36,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
41,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
37,(3;8),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
32,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
42,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
14,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
43,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
14,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
38,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
33,(1;12),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
44,(0;0),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
39,(3;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
45,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
34,(1;12),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
46,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
40,(3;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
35,(1;12),0,11,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1
15,(10;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
15,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
47,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
41,(3;8),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2
48,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
36,(1;12),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4
49,(0;0),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
42,(3;8),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
16,(10;14),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6
37,(1;12),0,9,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
50,(0;0),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2
16,(9;14),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6
43,(3;8),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
38,(1;12),0,13,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3
44,(3;8),0,5,-100,0;7/-1;7/-1;6/-1;5/-1;4
39,(1;12),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5
45,(3;8),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2
17,(10;14),0,17,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6
17,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
46,(3;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
40,(1;12),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
47,(3;8),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
18,(9;14),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-2;0/-2;-1/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
