seed, starting_position, habit_result, habit_len, habit_reward, trajectory
10,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
6,(6;7),0,8,-100,0;7/0;6/-1;6/-1;5/-1;6/0;6/-1;6/-1;5
5,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
13,(1;1),0,3,-100,0;7/0;6/-1;6
14,(1;1),0,3,-100,0;7/0;6/-1;6
11,(0;0),0,4,-100,0;7/0;6/-1;6/-1;5
15,(1;1),0,8,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
5,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
12,(0;0),0,7,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2
16,(1;1),0,2,-100,0;7/0;6
17,(1;1),0,2,-100,0;7/0;6
7,(6;7),1,26,100,0;7/0;6/-1;6/-1;5/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
6,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
18,(1;1),0,6,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3
13,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
19,(1;1),0,7,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2
6,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
8,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
7,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
14,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
20,(1;1),0,12,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3
9,(6;7),0,13,-100,0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4
7,(1;8),0,20,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7
21,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
15,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
8,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
22,(1;1),0,4,-100,0;7/0;6/-1;6/-1;5
10,(6;7),0,14,-100,0;7/0;6/-1;6/-1;5/-1;4/-2;4/-2;5/-1;5/-1;4/-1;5/-1;4/-1;3/-1;2/-1;1
16,(0;0),0,11,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
23,(1;1),0,8,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
17,(0;0),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
8,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
24,(1;1),0,3,-100,0;7/0;6/1;6
25,(1;1),0,3,-100,0;7/0;6/-1;6
9,(0;7),0,21,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7
11,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
18,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
26,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
19,(0;0),0,8,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
10,(0;7),0,20,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7
9,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
27,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
28,(1;1),0,4,-100,0;7/0;6/1;6/2;6
20,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
12,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
29,(1;1),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
30,(1;1),0,3,-100,0;7/0;6/-1;6
10,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
13,(6;7),0,11,-100,0;7/0;6/-1;6/-1;5/-1;6/0;6/-1;6/0;6/1;6/0;6/-1;6
31,(1;1),0,6,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3
11,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
21,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
32,(1;1),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
33,(1;1),0,2,-100,0;7/0;6
22,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
11,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
34,(1;1),0,8,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1
14,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
12,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
35,(1;1),0,11,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
23,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
15,(6;7),1,20,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;4/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
24,(0;0),0,6,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3
12,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
36,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
16,(6;7),0,6,-100,0;7/0;6/-1;6/0;6/-1;6/0;6
25,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
13,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
37,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
13,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
26,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
17,(6;7),0,17,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;4/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
14,(0;7),0,16,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3
38,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
27,(0;0),0,11,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
18,(6;7),0,16,-100,0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1
39,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
28,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
14,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
40,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
29,(0;0),0,14,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5
15,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
41,(1;1),0,3,-100,0;7/0;6/-1;6
15,(1;8),0,13,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0
19,(6;7),1,26,100,0;7/0;6/-1;6/-1;5/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
30,(0;0),0,14,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5
42,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
16,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
31,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
43,(1;1),0,9,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
32,(0;0),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
20,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
16,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
44,(1;1),0,12,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3
33,(0;0),0,10,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
34,(0;0),0,7,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2
17,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
45,(1;1),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
21,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
17,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
46,(1;1),0,3,-100,0;7/0;6/1;6
47,(1;1),0,2,-100,0;7/0;6
48,(1;1),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
35,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
49,(1;1),0,5,-100,0;7/0;6/-1;6/-1;5/-1;4
18,(1;8),0,21,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7
18,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
36,(0;0),0,10,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
22,(6;7),1,26,100,0;7/0;6/-1;6/0;6/0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
50,(1;1),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
37,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
19,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
38,(0;0),0,11,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2
19,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
23,(6;7),1,26,100,0;7/0;6/-1;6/0;6/1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
39,(0;0),0,9,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0
40,(0;0),0,4,-100,0;7/0;6/-1;6/-1;5
24,(6;7),0,8,-100,0;7/0;6/-1;6/-1;5/-1;6/-1;5/-1;6/-1;5
20,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
41,(0;0),0,14,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5
25,(6;7),0,6,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3
20,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
42,(0;0),0,10,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1
21,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
26,(6;7),1,30,100,0;7/0;6/-1;6/-1;5/-1;4/-1;5/-1;4/-1;5/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
43,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
21,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
27,(6;7),0,6,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3
44,(0;0),0,12,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3
22,(1;8),0,22,-100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
28,(6;7),0,11,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;5/-1;6/-1;5/-1;4/-1;3/-1;2
45,(0;0),0,12,-100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3
22,(0;7),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
23,(1;8),1,22,100,0;7/1;7/2;7/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
46,(0;0),1,16,100,0;7/0;6/-1;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
29,(6;7),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/3;4/3;3/3;2/3;1/3;0/3;-1/3;-2/3;-3/3;-4/3;-5/3;-6/3;-7/2;-7/1;-7
