seed, starting_position, habit_result, habit_len, habit_reward, trajectory
5,(8;10),1,22,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-3;-3/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
4,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
12,(12;1),0,3,-100,0;7/1;7/1;6
8,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
13,(12;1),0,2,-100,0;7/1;7
6,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
9,(2;1),0,3,-100,0;7/1;7/1;6
14,(12;1),0,2,-100,0;7/1;7
5,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
10,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
6,(8;10),1,22,100,0;7/-1;7/-2;7/-3;7/-4;7/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
7,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
11,(2;1),0,4,-100,0;7/1;7/1;6/1;5
15,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
8,(0;0),0,14,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4
7,(8;10),0,17,-100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-1;6/-1;5/-1;4/0;4/0;3/1;3/1;2/1;1/1;0/1;-1/1;-2
16,(12;1),0,5,-100,0;7/1;7/1;6/1;5/1;4
6,(0;13),0,16,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
12,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
17,(12;1),0,4,-100,0;7/1;7/1;6/1;5
8,(8;10),0,10,-100,0;7/-1;7/-1;6/-1;5/-1;4/0;4/-1;4/-1;5/-1;6/-2;6
13,(2;1),0,5,-100,0;7/1;7/1;6/1;5/1;4
9,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
18,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
14,(2;1),0,10,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
7,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
19,(12;1),0,4,-100,0;7/1;7/1;6/1;5
10,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
20,(12;1),0,3,-100,0;7/1;7/1;6
15,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
9,(8;10),1,26,100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-3;-3/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
8,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
11,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
21,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
16,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
22,(12;1),0,3,-100,0;7/1;7/1;6
12,(0;0),0,9,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0
23,(12;1),0,2,-100,0;7/1;7
17,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
9,(0;13),0,15,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6
10,(8;10),1,26,100,0;7/0;6/-1;6/-2;6/-2;5/-1;5/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
24,(12;1),0,2,-100,0;7/1;7
13,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
18,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
25,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
26,(12;1),0,2,-100,0;7/1;7
10,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
14,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
19,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
11,(8;10),1,22,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
20,(2;1),0,5,-100,0;7/1;7/1;6/1;5/1;4
27,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
11,(0;13),0,9,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0
15,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
28,(12;1),0,4,-100,0;7/1;7/1;6/1;5
12,(8;10),0,12,-100,0;7/-1;7/-1;6/-1;5/-1;4/0;4/0;5/0;4/0;3/1;3/1;2/1;1
29,(12;1),0,3,-100,0;7/1;7/1;6
16,(0;0),0,9,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0
21,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
30,(12;1),0,2,-100,0;7/1;7
13,(8;10),0,7,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6
22,(2;1),0,3,-100,0;7/1;7/1;6
12,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
17,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
14,(8;10),0,6,-100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5
31,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
23,(2;1),0,13,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4
32,(12;1),0,4,-100,0;7/1;7/1;6/1;5
15,(8;10),0,9,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-2;5/-1;5/-1;4
18,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
13,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
24,(2;1),0,12,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3
33,(12;1),0,2,-100,0;7/1;7
16,(8;10),0,8,-100,0;7/-1;7/-1;6/-2;6/-2;5/-1;5/-1;4/0;4
34,(12;1),0,6,-100,0;7/1;7/1;6/1;5/1;4/1;3
25,(2;1),0,11,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
19,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
35,(12;1),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2
36,(12;1),0,2,-100,0;7/1;7
14,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
26,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
20,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
37,(12;1),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2
17,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-3;-3/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
27,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
38,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
15,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
28,(2;1),0,2,-100,0;7/1;7
21,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
39,(12;1),0,14,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4
29,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
18,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
22,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
40,(12;1),0,15,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5
16,(0;13),0,15,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5
30,(2;1),0,16,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
19,(8;10),0,7,-100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-1;6
41,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
23,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
42,(12;1),0,4,-100,0;7/1;7/1;6/1;5
17,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
20,(8;10),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
31,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
24,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
32,(2;1),0,6,-100,0;7/1;7/1;6/1;5/1;4/1;3
43,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
33,(2;1),0,11,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2
25,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
18,(0;13),0,14,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4
21,(8;10),1,22,100,0;7/-1;7/-2;7/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
44,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
34,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
26,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
45,(12;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
46,(12;1),0,2,-100,0;7/1;7
19,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
35,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
47,(12;1),0,3,-100,0;7/1;7/1;6
27,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
22,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-3;-3/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
48,(12;1),0,5,-100,0;7/1;7/1;6/1;5/1;4
36,(2;1),0,10,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
49,(12;1),0,5,-100,0;7/1;7/1;6/1;5/1;4
28,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
37,(2;1),0,14,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5
20,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
50,(12;1),0,3,-100,0;7/1;7/1;6
29,(0;0),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2
23,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
38,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
21,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
30,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
39,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
40,(2;1),0,2,-100,0;7/1;7
24,(8;10),1,22,100,0;7/-1;7/-2;7/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
31,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
22,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
25,(8;10),0,7,-100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-1;4
41,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
32,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
42,(2;1),0,4,-100,0;7/1;7/1;6/1;5
26,(8;10),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
23,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
43,(2;1),0,10,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
33,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
27,(8;10),0,11,-100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-1;4/0;4/0;3/1;3/1;2
44,(2;1),0,10,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1
24,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
34,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
45,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
28,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
46,(2;1),0,3,-100,0;7/1;7/1;6
35,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
25,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
47,(2;1),0,4,-100,0;7/1;7/1;6/1;5
29,(8;10),0,14,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-2;5/-2;6/-2;5/-1;5/-1;4/0;4/1;4/1;3
36,(0;0),0,16,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
48,(2;1),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
26,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
37,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
49,(2;1),0,13,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3
50,(2;1),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2
30,(8;10),1,26,100,0;7/-1;7/-2;7/-2;6/-2;5/-1;5/-1;6/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-3;-3/-2;-3/-2;-4/-2;-5/-2;-6/-1;-6/-1;-7
38,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
27,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
31,(8;10),0,9,-100,0;7/-1;7/-1;6/-2;6/-2;5/-1;5/-1;4/0;4/0;3
39,(0;0),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/1;-7
40,(0;0),0,7,-100,0;7/1;7/1;6/1;5/1;4/1;3/1;2
28,(0;13),1,16,100,0;7/1;7/1;6/1;5/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/0;-3/0;-4/0;-5/0;-6
32,(8;10),1,24,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-4;2/-3;2/-3;1/-3;0/-3;-1/-3;-2/-2;-2/-2;-3/-2;-4/-2;-5/-2;-6/-2;-7/-1;-7
