seed, starting_position, habit_result, habit_len, habit_reward, trajectory
10,(6;7),0,20,-100,0;7/0;6/0;7/-1;7/-1;6/-1;7/0;7/0;6/0;7/1;7/0;7/1;7/2;7/1;7/0;7/-1;7/-1;6/0;6/-1;6/0;6
10,(1;8),1,28,100,0;7/0;6/0;7/-1;7/-1;6/-1;7/0;7/0;6/0;7/1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
10,(0;7),0,19,-100,0;7/0;6/0;7/-1;7/-1;6/-1;7/0;7/0;6/0;7/1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2
9,(1;1),1,40,100,0;7/0;6/1;6/0;6/0;7/0;6/-1;6/0;6/1;6/0;6/0;7/0;6/1;6/1;7/0;7/0;6/1;6/0;6/-1;6/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
9,(0;0),1,40,100,0;7/0;6/1;6/0;6/0;7/0;6/-1;6/0;6/1;6/0;6/0;7/0;6/1;6/1;7/0;7/0;6/1;6/0;6/-1;6/-1;7/0;7/1;7/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
11,(6;7),0,44,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/0;6/1;6/1;7/0;7/-1;7/-1;6/0;6/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/0;6/1;6/1;7/1;6/1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3
10,(1;1),1,28,100,0;7/0;6/0;7/-1;7/-1;6/-1;7/0;7/0;6/0;7/1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
12,(6;7),0,20,-100,0;7/-1;7/0;7/-1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5
11,(1;8),0,44,-100,0;7/-1;7/0;7/-1;7/0;7/-1;7/-1;6/0;6/1;6/1;7/0;7/-1;7/-1;6/0;6/0;7/-1;7/0;7/-1;7/0;7/1;7/0;7/0;6/1;6/1;7/1;6/1;7/0;7/-1;7/0;7/0;6/0;7/0;6/1;6/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3
10,(0;0),1,28,100,0;7/0;6/0;7/-1;7/-1;6/-1;7/0;7/0;6/0;7/1;7/0;7/1;7/2;7/2;6/2;5/2;4/1;4/1;3/1;2/1;1/1;0/1;-1/1;-2/1;-3/1;-4/1;-5/1;-6/0;-6
