seed, starting_position, habit_result, habit_len, habit_reward, trajectory
8,(0;0),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
10,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
14,(9;7),0,3,-100,0;7/1;7/2;7
15,(9;7),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
6,(2;13),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
9,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
6,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(9;7),0,14,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/3;3/4;3/3;3/3;2/2;2/2;3/3;3
10,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
7,(2;13),0,14,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2
17,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
12,(13;12),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
7,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(0;0),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
18,(9;7),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
13,(13;12),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
19,(9;7),0,4,-100,0;7/1;7/2;7/2;6
8,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
12,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
14,(13;12),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
8,(1;12),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
20,(9;7),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
21,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
15,(13;12),0,14,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2
13,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
9,(2;13),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
22,(9;7),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
9,(1;12),0,16,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4
16,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
14,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(9;7),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
17,(13;12),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
24,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
10,(2;13),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
10,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
15,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(9;7),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(9;7),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
16,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
19,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(9;7),0,4,-100,0;7/1;7/2;7/2;6
20,(13;12),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
28,(9;7),0,8,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2
17,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(9;7),0,3,-100,0;7/1;7/2;7
21,(13;12),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
12,(2;13),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
30,(9;7),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
12,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
31,(9;7),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
13,(2;13),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
19,(0;0),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
13,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
33,(9;7),0,3,-100,0;7/1;7/2;7
20,(0;0),0,14,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2
24,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(9;7),0,4,-100,0;7/1;7/2;7/2;6
14,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(9;7),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
14,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
21,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
37,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
15,(2;13),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
15,(1;12),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
38,(9;7),0,8,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2
39,(9;7),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
23,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(2;13),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
40,(9;7),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
16,(1;12),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
41,(9;7),0,4,-100,0;7/1;7/2;7/2;6
24,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
42,(9;7),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
17,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
43,(9;7),0,9,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1
30,(13;12),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
44,(9;7),0,4,-100,0;7/1;7/2;7/2;6
26,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
45,(9;7),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
18,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
31,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(0;0),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
46,(9;7),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
32,(13;12),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
47,(9;7),0,4,-100,0;7/1;7/2;7/2;6
19,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
33,(13;12),0,7,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3
19,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
48,(9;7),0,4,-100,0;7/1;7/2;7/2;6
29,(0;0),0,6,-100,0;7/1;7/2;7/2;6/2;5/2;4
49,(9;7),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
20,(2;13),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
34,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
30,(0;0),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
50,(9;7),0,5,-100,0;7/1;7/2;7/2;6/2;5
20,(1;12),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
35,(13;12),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
31,(0;0),0,15,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3
21,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(0;0),0,8,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2
36,(13;12),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
21,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(2;13),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
37,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
33,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(1;12),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
38,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(2;13),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(1;12),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
40,(13;12),0,9,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1
24,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
37,(0;0),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
42,(13;12),0,13,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1
25,(2;13),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
38,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
43,(13;12),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
25,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(2;13),0,17,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5
44,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
40,(0;0),0,11,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0
26,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(2;13),0,18,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
45,(13;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(0;0),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
46,(13;12),0,10,-100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1
27,(1;12),1,18,100,0;7/1;7/2;7/2;6/2;5/2;4/2;3/2;2/2;1/1;1/1;0/1;-1/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
