seed, starting_position, habit_result, habit_len, habit_reward, trajectory
14,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
16,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
18,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
17,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
15,(0;0),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
17,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
18,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3
19,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
16,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(10;14),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
19,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
19,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
20,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(0;0),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
20,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
19,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
21,(11;4),0,4,-100,0;7/0;6/0;5/0;4
20,(0;8),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
21,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
18,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(11;4),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
20,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
21,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
22,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
23,(11;4),0,4,-100,0;7/0;6/0;5/0;4
19,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
21,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
23,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
22,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(11;4),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
20,(0;0),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
24,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3
22,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
25,(11;4),0,4,-100,0;7/0;6/0;5/0;4
25,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
21,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3
23,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
26,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3
24,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
27,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
27,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(4;11),0,4,-100,0;7/0;6/0;5/0;4
25,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3
24,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
26,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
30,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
28,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
29,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
31,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
29,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
30,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
26,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
30,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
31,(11;4),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
29,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
33,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
27,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(11;4),0,4,-100,0;7/0;6/0;5/0;4
31,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
30,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
34,(4;11),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
28,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
33,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
33,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
31,(10;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
34,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3
29,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(4;11),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
35,(11;4),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
34,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
30,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
32,(10;14),0,10,-100,0;7/-1;7/-1;6/-1;5/0;5/0;4/0;3/0;2/0;1/0;0
37,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
33,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
38,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
31,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
37,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
37,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
32,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
38,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3
35,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
40,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
38,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
39,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
33,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
40,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3
36,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
41,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
37,(10;14),0,5,-100,0;7/0;6/0;5/0;4/0;3
41,(11;4),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
42,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
35,(0;0),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
40,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
42,(11;4),0,4,-100,0;7/0;6/0;5/0;4
38,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
43,(4;11),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
43,(11;4),0,3,-100,0;7/0;6/0;5
36,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
44,(4;11),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
42,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
44,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
37,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
40,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
45,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
45,(11;4),0,4,-100,0;7/0;6/0;5/0;4
43,(0;8),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
38,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
46,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
44,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
46,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
47,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3
42,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
39,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
45,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
47,(11;4),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
48,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
43,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
40,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
46,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
48,(11;4),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
49,(4;11),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
49,(11;4),0,4,-100,0;7/0;6/0;5/0;4
44,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
47,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
50,(11;4),0,4,-100,0;7/0;6/0;5/0;4
41,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
50,(4;11),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
45,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
48,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
42,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
46,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
49,(0;8),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
50,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
47,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
43,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
48,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
44,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
45,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
49,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
50,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
46,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
47,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
48,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
49,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
50,(0;0),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
