seed, starting_position, habit_result, habit_len, habit_reward, trajectory
8,(9;14),1,28,100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-2;2/-2;3/-3;3/-4;3/-4;2/-4;1/-5;1/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
6,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
9,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
10,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
6,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
10,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
9,(9;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
7,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
10,(9;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
12,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(0;0),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
7,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
13,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
8,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(9;14),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
12,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
14,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
8,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
12,(9;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
9,(1;12),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
13,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
15,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
13,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
14,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
9,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
10,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
14,(9;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
15,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
15,(9;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
10,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(1;12),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(0;0),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(10;14),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-4;2/-4;1/-4;0/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
16,(9;14),0,22,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-2;2/-2;3/-3;3/-4;3/-4;2/-4;1/-4;0/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4
17,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
11,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
12,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(9;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-2;2/-2;3/-3;3
19,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
18,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
12,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
13,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
19,(9;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
13,(3;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
19,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
20,(10;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-5;6/-6;6/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
20,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
20,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
14,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
21,(9;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
14,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
21,(10;14),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-5;3/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7
21,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
15,(3;8),0,5,-100,0;7/0;6/0;5/0;4/0;3
15,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(0;0),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
22,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
23,(9;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
23,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
16,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
23,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(9;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
25,(9;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
24,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
17,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(9;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
25,(10;14),0,17,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/0;2/-1;2/-2;2/-2;3/-3;3/-4;3/-5;3/-6;3/-6;2/-6;1
18,(1;12),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
26,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
18,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(9;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-5;6/-6;6/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
19,(1;12),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
27,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
27,(10;14),0,25,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-2;2/-2;3/-3;3/-4;3/-4;2/-4;1/-4;0/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7
19,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(9;14),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
20,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
20,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
29,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
30,(9;14),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-4;2/-4;1/-4;0/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7
21,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
30,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
31,(9;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/0;2/0;1/0;0
30,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
31,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
21,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(9;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
22,(1;12),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
22,(3;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
33,(9;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
32,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
31,(10;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7
23,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(9;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
33,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
23,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
32,(10;14),0,22,-100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-5;3/-5;2/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6
34,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
24,(1;12),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
35,(0;0),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
33,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
24,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(9;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
25,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
34,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(9;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2
36,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
37,(9;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2
25,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
26,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
37,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
35,(10;14),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-5;3/-5;2/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-2;-6/-2;-7/-1;-7
26,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
38,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
36,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
27,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
38,(9;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-5;4/-5;3/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-2;-6/-1;-6/-1;-7
27,(3;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1
37,(10;14),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
28,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
40,(0;0),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
38,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1
39,(9;14),1,26,100,0;7/0;6/-1;6/-2;6/-3;6/-4;6/-4;5/-4;4/-4;3/-5;3/-6;3/-6;2/-6;1/-6;0/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-3;-6/-3;-7/-2;-7/-1;-7
28,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
39,(10;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4
29,(1;12),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
40,(9;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3
40,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
29,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
42,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
30,(1;12),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5
42,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0
43,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
30,(3;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
41,(9;14),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-3;4/-4;4/-4;3/-5;3/-5;2/-5;1/-5;0/-5;-1/-6;-1/-6;-2/-6;-3/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7
31,(1;12),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
44,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6
