seed, starting_position, habit_result, habit_len, habit_reward, trajectory
17,(14;1),0,2,-100,0;7/0;6
9,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
5,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
21,(13;0),0,5,-100,0;7/0;6/1;6/2;6/3;6
18,(14;1),0,9,-100,0;7/0;6/-1;6/0;6/-1;6/0;6/1;6/2;6/1;6
22,(13;0),0,4,-100,0;7/-1;7/-1;6/0;6
10,(0;0),0,10,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2
19,(14;1),0,4,-100,0;7/0;6/1;6/2;6
23,(13;0),0,4,-100,0;7/0;6/1;6/1;5
5,(6;14),0,22,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
20,(14;1),0,3,-100,0;7/0;6/1;6
6,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
24,(13;0),0,25,-100,0;7/-1;7/-1;6/-2;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
11,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
12,(0;0),0,12,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0
21,(14;1),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
25,(13;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
22,(14;1),0,4,-100,0;7/0;6/1;6/2;6
26,(13;0),0,4,-100,0;7/-1;7/-1;6/0;6
6,(6;14),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
7,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
23,(14;1),0,4,-100,0;7/0;6/1;6/1;5
13,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
24,(14;1),0,15,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2
27,(13;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
8,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
25,(14;1),0,7,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5
28,(13;0),0,7,-100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6
14,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
26,(14;1),0,3,-100,0;7/0;6/1;6
29,(13;0),0,4,-100,0;7/0;6/1;6/2;6
27,(14;1),0,6,-100,0;7/0;6/1;6/2;6/3;6/4;6
30,(13;0),0,4,-100,0;7/0;6/1;6/2;6
7,(6;14),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
28,(14;1),0,2,-100,0;7/0;6
9,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
31,(13;0),0,4,-100,0;7/0;6/-1;6/0;6
15,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
32,(13;0),0,3,-100,0;7/0;6/1;6
33,(13;0),0,4,-100,0;7/0;6/1;6/1;5
29,(14;1),1,24,100,0;7/0;6/1;6/2;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
8,(6;14),0,14,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2
34,(13;0),0,4,-100,0;7/0;6/1;6/2;6
30,(14;1),0,3,-100,0;7/0;6/1;6
10,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
16,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
35,(13;0),0,4,-100,0;7/-1;7/-1;6/0;6
31,(14;1),0,9,-100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5
36,(13;0),0,8,-100,0;7/0;6/1;6/0;6/1;6/2;6/3;6/4;6
32,(14;1),0,4,-100,0;7/0;6/1;6/2;6
17,(0;0),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
9,(6;14),0,14,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2
33,(14;1),0,4,-100,0;7/0;6/1;6/2;6
37,(13;0),1,22,100,0;7/1;7/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
34,(14;1),0,3,-100,0;7/0;6/1;6
11,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
38,(13;0),0,6,-100,0;7/-1;7/-1;6/0;6/1;6/2;6
10,(6;14),0,14,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2
35,(14;1),0,9,-100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5
18,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
36,(14;1),0,5,-100,0;7/1;7/1;6/2;6/3;6
39,(13;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
37,(14;1),0,4,-100,0;7/0;6/1;6/2;6
40,(13;0),0,5,-100,0;7/0;6/-1;6/0;6/1;6
38,(14;1),0,6,-100,0;7/0;6/-1;6/0;6/1;6/2;6
19,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
41,(13;0),0,7,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5
12,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
11,(6;14),0,20,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6
42,(13;0),0,3,-100,0;7/0;6/1;6
43,(13;0),0,4,-100,0;7/1;7/1;6/2;6
39,(14;1),1,24,100,0;7/0;6/-1;6/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
20,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
44,(13;0),0,4,-100,0;7/0;6/1;6/2;6
40,(14;1),0,4,-100,0;7/0;6/1;6/2;6
45,(13;0),0,3,-100,0;7/0;6/0;5
41,(14;1),0,5,-100,0;7/-1;7/-1;6/0;6/1;6
21,(0;0),0,17,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3
46,(13;0),0,7,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5
13,(1;8),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
42,(14;1),0,15,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2
47,(13;0),0,4,-100,0;7/0;6/1;6/2;6
12,(6;14),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
22,(0;0),0,10,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2
48,(13;0),0,6,-100,0;7/-1;7/-1;6/0;6/1;6/2;6
43,(14;1),0,5,-100,0;7/0;6/1;6/0;6/1;6
49,(13;0),0,9,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3
44,(14;1),0,11,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1
50,(13;0),0,3,-100,0;7/0;6/1;6
23,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
14,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
45,(14;1),0,6,-100,0;7/0;6/1;6/2;6/3;6/4;6
46,(14;1),0,5,-100,0;7/0;6/1;6/2;6/3;6
13,(6;14),0,22,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
24,(0;0),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
47,(14;1),0,6,-100,0;7/0;6/1;6/2;6/1;6/2;6
48,(14;1),0,4,-100,0;7/0;6/1;6/2;6
15,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
49,(14;1),0,4,-100,0;7/0;6/1;6/2;6
25,(0;0),0,19,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5
50,(14;1),0,5,-100,0;7/0;6/1;6/2;6/3;6
16,(1;8),0,18,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4
14,(6;14),0,22,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
26,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
27,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
17,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
15,(6;14),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
28,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
18,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
29,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
16,(6;14),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
30,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
19,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
31,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
17,(6;14),0,20,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6
20,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
32,(0;0),0,15,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2
18,(6;14),0,19,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5
33,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
21,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
34,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
19,(6;14),0,13,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1
22,(1;8),0,13,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1
35,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
23,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
36,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
20,(6;14),0,20,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6
24,(1;8),0,12,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0
37,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
21,(6;14),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
25,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
38,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
39,(0;0),0,10,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2
40,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
22,(6;14),0,21,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6
26,(1;8),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
41,(0;0),1,22,100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/3;-2/3;-3/2;-3/2;-4/2;-5/2;-6/1;-6/0;-6
23,(6;14),0,14,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2
42,(0;0),0,12,-100,0;7/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0
