seed, starting_position, habit_result, habit_len, habit_reward, trajectory
12,(0;8),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
27,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
15,(10;14),0,13,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2
22,(11;4),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
28,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
13,(0;8),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
13,(4;11),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
29,(0;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3
16,(10;14),0,14,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3
23,(11;4),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
30,(0;0),0,2,-100,0;7/-1;7
14,(0;8),0,8,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2
24,(11;4),0,7,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3
31,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
14,(4;11),0,18,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
25,(11;4),0,5,-100,0;7/-1;7/-1;6/-2;6/-2;5
17,(10;14),0,14,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3
26,(11;4),0,4,-100,0;7/-1;7/-1;6/-2;6
15,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
32,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
27,(11;4),0,5,-100,0;7/-1;7/-2;7/-2;6/-2;5
33,(0;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3
18,(10;14),0,14,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3
15,(4;11),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
16,(0;8),0,15,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
34,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-2;5/-2;4
28,(11;4),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
29,(11;4),0,9,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1
19,(10;14),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
35,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
16,(4;11),0,16,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5
30,(11;4),0,4,-100,0;7/-1;7/-1;6/-2;6
17,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
36,(0;0),0,7,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3
37,(0;0),0,4,-100,0;7/-1;7/-1;6/-1;5
20,(10;14),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
31,(11;4),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
17,(4;11),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
38,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
18,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
32,(11;4),0,13,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2
21,(10;14),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
39,(0;0),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3
33,(11;4),0,8,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3/-2;2
18,(4;11),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
40,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
34,(11;4),0,7,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3/-2;3
22,(10;14),0,12,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1
19,(0;8),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
41,(0;0),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
35,(11;4),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
19,(4;11),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
42,(0;0),0,8,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2
23,(10;14),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
20,(0;8),0,12,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1
36,(11;4),0,6,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4
43,(0;0),0,3,-100,0;7/-1;7/-2;7
37,(11;4),0,5,-100,0;7/-1;7/-1;6/-2;6/-2;5
44,(0;0),0,9,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1
20,(4;11),0,16,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5
45,(0;0),0,2,-100,0;7/-1;7
24,(10;14),0,15,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4
21,(0;8),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
46,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
38,(11;4),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
47,(0;0),0,6,-100,0;7/-1;7/-1;6/-1;5/-1;4/-1;3
25,(10;14),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
21,(4;11),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
22,(0;8),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
39,(11;4),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
48,(0;0),1,18,100,0;7/-1;7/-1;6/-1;5/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
40,(11;4),0,4,-100,0;7/-1;7/-2;7/-2;6
49,(0;0),0,3,-100,0;7/-1;7/-2;7
26,(10;14),0,13,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2
50,(0;0),0,6,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4
22,(4;11),0,18,-100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
23,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
41,(11;4),1,18,100,0;7/-1;7/-2;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
27,(10;14),0,13,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2
23,(4;11),0,12,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1
24,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
42,(11;4),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
28,(10;14),0,12,-100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1
43,(11;4),0,4,-100,0;7/-1;7/-1;6/-2;6
25,(0;8),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/0;-6
44,(11;4),0,5,-100,0;7/-1;7/-2;7/-2;6/-2;5
24,(4;11),1,18,100,0;7/-1;7/-1;6/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;0/-1;-1/-1;-2/-1;-3/-1;-4/-1;-5/-1;-6/-1;-7
45,(11;4),0,4,-100,0;7/-1;7/-1;6/-2;6
